04/25/24:19:11:47,0.55,1.464092307692308,0.5131538461538462,0.5254384615384615,0.5146307692307691,0.4545461538461538,0.5553153846153847,0.5450846153846154,0.49248461538461547,0.5617153846153844,0.2886538461538461,79.67953076923074,232.76923076923077
04/25/24:19:11:48,0.5538166666666666,1.4653166666666666,0.5132666666666665,0.53,0.5146000000000001,0.45,0.5550999999999999,0.54,0.49256666666666665,0.56,0.28826666666666667,79.66726666666666,233.16666666666666
04/25/24:19:11:50,0.5540571428571427,1.4623571428571427,0.5132857142857141,0.53,0.5144285714285713,0.45,0.5550428571428571,0.5450142857142859,0.49287142857142857,0.5617857142857142,0.2877714285714285,79.69001428571427,232.85714285714286
04/25/24:19:11:51,0.5540999999999999,1.4665333333333335,0.5132666666666665,0.5256333333333333,0.5144666666666667,0.45,0.5549666666666665,0.54,0.4928333333333334,0.56,0.28786666666666666,79.66724999999998,233
04/25/24:19:11:53,0.5539499999999999,1.4608833333333333,0.5132666666666665,0.5256333333333334,0.5144666666666665,0.4544333333333333,0.5550999999999999,0.5450333333333334,0.49256666666666676,0.5616333333333333,0.2875833333333333,79.6293,233
04/25/24:19:11:54,0.5539499999999999,1.46,0.5132666666666665,0.53,0.5146000000000001,0.4544333333333333,0.5553666666666667,0.5451666666666667,0.4928333333333334,0.56,0.287,79.64448333333333,232.66666666666666
04/25/24:19:11:56,0.5539499999999999,1.46,0.5131333333333333,0.5253666666666666,0.5146000000000001,0.45,0.5548333333333332,0.5450333333333334,0.4928333333333334,0.5613666666666667,0.2856666666666667,79.53058333333335,233
04/25/24:19:11:57,0.55,1.46,0.51,0.53,0.5144666666666666,0.4545666666666666,0.5550999999999999,0.5450333333333335,0.49256666666666665,0.5616333333333333,0.28673333333333334,79.51538333333333,232.66666666666666
04/25/24:19:11:59,0.5539499999999999,1.4661333333333335,0.5129999999999999,0.5253666666666666,0.51,0.45,0.5552333333333332,0.54,0.4927000000000001,0.56,0.28728333333333333,79.56093333333334,232.83333333333334
04/25/24:19:12:00,0.55,1.4647666666666668,0.5132666666666665,0.53,0.5144666666666665,0.45,0.5552333333333332,0.5450333333333335,0.4928333333333333,0.5616333333333333,0.28743333333333326,79.56093333333332,232.66666666666666
04/25/24:19:12:02,0.5540999999999999,1.47,0.5132666666666665,0.53,0.5146000000000001,0.45,0.5552333333333334,0.5450333333333334,0.49243333333333333,0.5616333333333333,0.2877166666666666,79.38635,232.83333333333334
04/25/24:19:12:03,0.5536666666666665,1.4626166666666667,0.51,0.53,0.5141999999999999,0.4544333333333333,0.5552333333333334,0.5450333333333335,0.49256666666666665,0.56,0.2868833333333333,79.18913333333334,233
04/25/24:19:12:05,0.55,1.4633000000000003,0.51,0.53,0.5144666666666665,0.45,0.5553666666666667,0.54,0.49256666666666665,0.5616333333333333,0.2856666666666667,79.31803333333333,232.83333333333334
04/25/24:19:12:06,0.55,1.4659666666666666,0.5132666666666665,0.53,0.5143333333333332,0.4544333333333333,0.5552333333333332,0.55,0.4927000000000001,0.5616333333333333,0.2851333333333333,79.52295,233.16666666666666
04/25/24:19:12:08,0.5539499999999999,1.47,0.51,0.5253666666666666,0.5144666666666666,0.4545666666666666,0.5550999999999999,0.54,0.49256666666666676,0.5617666666666666,0.28526666666666667,79.50779999999999,233
04/25/24:19:12:09,0.55,1.463566666666667,0.51,0.53,0.5144666666666666,0.4545666666666666,0.5549666666666666,0.54,0.49243333333333333,0.5613666666666667,0.28745,79.54576666666667,233
04/25/24:19:12:11,0.5539499999999999,1.46,0.5132666666666666,0.53,0.51,0.45,0.5548333333333332,0.5451666666666668,0.49243333333333333,0.5616333333333333,0.2881333333333333,79.52296666666665,232.66666666666666
04/25/24:19:12:12,0.5542499999999999,1.4661333333333333,0.51,0.5253666666666666,0.5143333333333332,0.45,0.5552333333333332,0.54,0.49256666666666665,0.5617666666666666,0.28855000000000003,79.53814999999999,232.5
04/25/24:19:12:14,0.5539499999999999,1.4650333333333334,0.5132666666666665,0.53,0.5143333333333332,0.45,0.5550999999999999,0.5450333333333335,0.49256666666666665,0.5617666666666666,0.2877,79.55333333333333,233
04/25/24:19:12:15,0.55,1.4664000000000001,0.51,0.53,0.5143333333333332,0.45,0.5550999999999999,0.5450333333333335,0.49269999999999997,0.5616333333333333,0.28784999999999994,79.49263333333334,232.66666666666666
04/25/24:19:12:17,0.5539499999999999,1.4637166666666668,0.51,0.5256333333333334,0.5146000000000001,0.4544333333333333,0.5549666666666665,0.54,0.49269999999999997,0.56,0.28826666666666667,79.4395,233
04/25/24:19:12:18,0.55,1.4664000000000001,0.5131333333333332,0.53,0.5146000000000001,0.45,0.5553666666666667,0.54,0.49256666666666676,0.56,0.28840000000000005,79.3256,232.5
04/25/24:19:12:20,0.5539499999999999,1.4645166666666667,0.51,0.5256333333333334,0.5144666666666667,0.45,0.5549666666666666,0.5450333333333335,0.49243333333333333,0.5617666666666666,0.28785,79.35598333333333,232.33333333333334
04/25/24:19:12:22,0.5539499999999999,1.4669333333333334,0.5132666666666666,0.53,0.5146000000000001,0.4545666666666666,0.5552333333333332,0.5450333333333334,0.49256666666666676,0.5616333333333333,0.2877,79.31045,232.83333333333334
04/25/24:19:12:23,0.55,1.4630166666666666,0.5131333333333332,0.5256333333333334,0.5144666666666667,0.4545666666666666,0.5550999999999999,0.5450333333333335,0.4928333333333333,0.5616333333333333,0.28855000000000003,79.15875,233
04/25/24:19:12:25,0.5542499999999999,1.4583166666666667,0.51,0.5256333333333334,0.5141999999999999,0.4544333333333333,0.5553666666666667,0.5450333333333334,0.49256666666666665,0.5617666666666666,0.2884166666666666,79.31808333333333,232.83333333333334
04/25/24:19:12:26,0.55,1.4645000000000001,0.5132666666666665,0.53,0.5147333333333334,0.4544333333333333,0.5550999999999999,0.5451666666666667,0.4929666666666667,0.5616333333333333,0.28826666666666667,79.40915,232.83333333333334
04/25/24:19:12:28,0.5536666666666665,1.4624833333333334,0.5132666666666665,0.53,0.5147333333333334,0.45469999999999994,0.5552333333333334,0.5451666666666667,0.4928333333333334,0.56,0.28796666666666665,79.24976666666664,232.66666666666666
04/25/24:19:12:29,0.5539285714285713,1.4654714285714285,0.51,0.53,0.5146571428571428,0.4544142857142857,0.5552714285714286,0.5447857142857143,0.4926428571428572,0.5616714285714285,0.28814285714285715,79.16962857142858,233
04/25/24:19:12:31,0.55,1.4653166666666666,0.5132666666666665,0.5253666666666666,0.5146000000000001,0.4544333333333333,0.5552333333333332,0.5451666666666667,0.4928333333333333,0.56,0.2884,79.09058333333333,233
04/25/24:19:12:32,0.5539499999999999,1.4664000000000001,0.5132666666666666,0.5256333333333334,0.5146000000000001,0.4545666666666666,0.5553666666666667,0.5450333333333335,0.4928333333333333,0.56,0.2875666666666666,78.99203333333334,232.83333333333334
04/25/24:19:17:44,0.5539774647887319,1.4661042253521106,0.5133154929577459,0.5255225352112679,0.5145661971830993,0.45446760563380434,0.5551338028169005,0.5450577464788722,0.49265492957746426,0.56,0.2875612676056334,79.24298239436621,232.9788732394366
04/25/24:19:22:45,0.5542531468531462,1.4657601398601385,0.5135846153846153,0.5260202797202801,0.5150447552447552,0.45512237762237867,0.5555111888111881,0.55,0.49308321678321565,0.5619090909090904,0.2885468531468529,78.05674615,232.97202797202797
04/25/24:19:27:45,0.5545027972027957,1.4680097902097904,0.5141272727272737,0.53,0.5154923076923075,0.45560909090909124,0.5558636363636357,0.5455678321678306,0.4935195804195788,0.5621776223776219,0.28665804195804184,77.71582657342661,233.04195804195805
04/25/24:19:32:46,0.5546636363636346,1.4708405594405614,0.5142615384615394,0.5266468531468528,0.5158279720279711,0.4559335664335663,0.5562384615384605,0.5457034965034945,0.49387202797202606,0.5624972027972024,0.2893433566433564,77.54077412587412,233.4055944055944
04/25/24:19:37:46,0.5547580419580399,1.4709076923076942,0.51,0.5269489510489509,0.52,0.4563195804195799,0.5564006993006984,0.5458020979020961,0.49401748251748145,0.5627097902097902,0.288155944,77.34316293706286,233.82517482517483
04/25/24:19:42:47,0.5548846153846142,1.4725636363636387,0.5149216783216795,0.5271055944055943,0.5163594405594392,0.4566160839160832,0.5565461538461529,0.5460216783216766,0.49443706293706313,0.5628328671328676,0.288218881,76.86278461538467,234.46153846153845
04/25/24:19:47:47,0.5549909090909075,1.4735643356643378,0.5150167832167842,0.5271951048951047,0.5165832167832152,0.45671118881118805,0.5568258741258739,0.5462223776223761,0.49463286713286764,0.56,0.28730349650349657,76.98290000000007,234.86713286713288
04/25/24:19:52:48,0.5552202797202795,1.4744664335664357,0.5151062937062941,0.53,0.5166615384615374,0.4568510489510485,0.5569769230769236,0.5463097902097885,0.49471118881118936,0.5630230769230766,0.28812167832167834,76.67810349650348,234.91608391608392
04/25/24:19:57:48,0.5553321678321672,1.475358741258743,0.5152237762237766,0.5275979020979031,0.52,0.45699090909090906,0.5570160839160839,0.5464048951048942,0.4948118881118888,0.56,0.29065384615384604,76.74880279720286,234.993007
04/25/24:20:02:49,0.5554496503496501,1.475906993006995,0.5154811188811185,0.53,0.52,0.4572594405594414,0.5571335664335668,0.5465237762237752,0.49,0.5632083916083914,0.288146154,76.28270489510486,235.04895104895104
04/25/24:20:07:49,0.5554328671328668,1.476893006993008,0.5156937062937056,0.5279167832167841,0.5171762237762235,0.4574272727272737,0.5571559440559442,0.5465720279720271,0.49536223776223814,0.5635048951048948,0.28912377622377605,76.26770209790212,235.07692307692307
04/25/24:20:12:50,0.5555559440559434,1.479592307692306,0.5157999999999993,0.5279839160839173,0.5173664335664336,0.4575447552447564,0.5572622377622376,0.5466300699300688,0.49544125874125927,0.56,0.28819440559440546,75.80912587412587,235.34265734265733
04/25/24:20:17:50,0.5557405594405591,1.4849160839160842,0.5158671328671316,0.5281692307692314,0.5174895104895099,0.4576510489510501,0.5574244755244756,0.5466944055944047,0.4955524475524481,0.5636111888111881,0.28748461538461545,75.79783356643355,236.06293706293707
04/25/24:20:22:51,0.5560146853146845,1.485594405594406,0.5159958041958028,0.5282755244755255,0.5176349650349648,0.45789720279720386,0.5576090909090904,0.5467846153846149,0.49565874125874165,0.5637398601398599,0.286960839,75.48530559440559,236.06293706293707
04/25/24:20:27:51,0.5561489510489499,1.486283216783218,0.5162923076923063,0.5284657342657351,0.5178363636363634,0.4580930069930078,0.5577321678321675,0.5468573426573423,0.49577762237762274,0.5637790209790206,0.2874580419580419,75.41859230769217,235.62237762237763
04/25/24:20:32:52,0.5559083916083907,1.4858468531468543,0.5159902097902087,0.5281468531468541,0.5174951048951046,0.45762307692307813,0.5574916083916083,0.5468069930069924,0.49551188811188857,0.5636391608391605,0.28973076923076896,76.56569090909096,236.25174825174824
04/25/24:20:37:53,0.56,1.4817566433566427,0.5157496503496495,0.5277937062937073,0.52,0.45717552447552473,0.5571503496503495,0.5465839160839149,0.49511538461538496,0.5634601398601394,0.2858167832167828,76.91237132867133,235.1888111888112
04/25/24:20:42:53,0.5553545454545448,1.477483916083915,0.5153188811188812,0.5273013986013987,0.5166391608391595,0.4566999999999995,0.5569937062937058,0.5463349650349639,0.4948006993006999,0.5630909090909088,0.28829440559440545,76.73366223776229,235.12587412587413
04/25/24:20:47:54,0.5551195804195797,1.476685314685315,0.5150111888111889,0.53,0.5164489510489495,0.4565769230769223,0.5568762237762234,0.5461531468531451,0.4946552447552453,0.5629055944055942,0.2881083916083915,77.14684125874129,235.020979
04/25/24:20:52:54,0.5549573426573413,1.476896503496504,0.5149608391608395,0.5270496503496501,0.5161412587412575,0.45618531468531437,0.5566020979020968,0.55,0.49456013986014025,0.5628713286713288,0.2878552447552449,77.47952097902103,235.02797202797203
